Тип,Категория,Компонент,Тема,ID задачи,Ссылка,Дата создания,Дата изменения,Статус,Этап,Первое сообщение
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",360969110,https://pyrus.com/t#id360969110,2026-06-15T10:28:38Z,2026-06-23T07:00:29Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",360770138,https://pyrus.com/t#id360770138,2026-06-14T08:32:45Z,2026-06-22T07:00:23Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",360674295,https://pyrus.com/t#id360674295,2026-06-13T14:06:35Z,2026-06-21T07:00:08Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",360647613,https://pyrus.com/t#id360647613,2026-06-13T11:27:36Z,2026-06-21T07:00:10Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",359752091,https://pyrus.com/t#id359752091,2026-06-08T18:42:32Z,2026-06-17T07:00:43Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",359377824,https://pyrus.com/t#id359377824,2026-06-06T16:29:42Z,2026-06-14T07:00:06Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",359284639,https://pyrus.com/t#id359284639,2026-06-06T06:26:03Z,2026-06-14T07:00:13Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",359150958,https://pyrus.com/t#id359150958,2026-06-05T11:18:47Z,2026-06-13T07:00:05Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",359121955,https://pyrus.com/t#id359121955,2026-06-05T09:13:14Z,2026-06-13T07:00:08Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",359103830,https://pyrus.com/t#id359103830,2026-06-05T07:50:06Z,2026-06-13T07:00:09Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",358134362,https://pyrus.com/t#id358134362,2026-05-31T10:00:16Z,2026-06-08T07:00:09Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",358109291,https://pyrus.com/t#id358109291,2026-05-31T06:45:36Z,2026-06-08T07:00:20Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",357798916,https://pyrus.com/t#id357798916,2026-05-29T11:25:33Z,2026-06-06T07:00:06Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",357567921,https://pyrus.com/t#id357567921,2026-05-28T10:14:11Z,2026-06-05T07:00:20Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",357545695,https://pyrus.com/t#id357545695,2026-05-28T08:36:30Z,2026-06-05T07:00:27Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",357437212,https://pyrus.com/t#id357437212,2026-05-27T15:51:18Z,2026-06-05T07:00:37Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Мы не получили от вас ответ, на стороне тех поддержки обращение закрыто. Если вопрос актуален, сообщ...",357364497,https://pyrus.com/t#id357364497,2026-05-27T10:27:36Z,2026-06-04T07:00:44Z,Закрыта,Первая линия (бот),"Привет! По логам за последние 30 дней у данного донора нет успешных переходов
Попросите повторно пройти, уточните когда пройти пытались по ссылке"
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Назначьте акцию вручную,363145678,https://pyrus.com/t#id363145678,2026-06-27T08:23:03Z,2026-06-27T17:26:11Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Похожий тикет: https://pyrus.com/t#id360279927. Пока нет ответа.,361447187,https://pyrus.com/t#id361447187,2026-06-17T17:37:47Z,2026-06-25T07:00:06Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),При обработке запроса произошла ошибка: Cannot add comment to task.,362996871,https://pyrus.com/t#id362996871,2026-06-26T11:12:08Z,2026-06-27T04:54:37Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Проверили по логам ID акцепторов и доноров, не видим информации",360757166,https://pyrus.com/t#id360757166,2026-06-14T06:27:19Z,2026-06-14T19:58:21Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),"Пусть акцептор попробует в Telegram зажать ссылку, в открывшемся меню должна быть кнопка Открыть, ес...",357787396,https://pyrus.com/t#id357787396,2026-05-29T10:37:37Z,2026-06-06T07:00:07Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),363211428,https://pyrus.com/t#id363211428,2026-06-27T14:51:46Z,2026-06-27T15:24:40Z,Открыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),363204311,https://pyrus.com/t#id363204311,2026-06-27T14:11:58Z,2026-06-27T15:32:53Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),363177453,https://pyrus.com/t#id363177453,2026-06-27T11:40:47Z,2026-06-28T07:44:27Z,Открыта,Первая линия (общий),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),363146017,https://pyrus.com/t#id363146017,2026-06-27T08:25:18Z,2026-06-28T05:10:49Z,Открыта,Первая линия (общий),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),363139228,https://pyrus.com/t#id363139228,2026-06-27T07:36:59Z,2026-06-27T17:24:23Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),363130470,https://pyrus.com/t#id363130470,2026-06-27T06:17:33Z,2026-06-27T07:33:24Z,Открыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362749761,https://pyrus.com/t#id362749761,2026-06-25T07:06:12Z,2026-06-25T14:03:58Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362653154,https://pyrus.com/t#id362653154,2026-06-24T14:18:32Z,2026-06-24T14:45:02Z,Открыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362639090,https://pyrus.com/t#id362639090,2026-06-24T13:12:56Z,2026-06-24T14:47:04Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362631126,https://pyrus.com/t#id362631126,2026-06-24T12:34:38Z,2026-06-24T14:42:50Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362624885,https://pyrus.com/t#id362624885,2026-06-24T12:05:28Z,2026-06-26T11:02:20Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362608193,https://pyrus.com/t#id362608193,2026-06-24T10:50:02Z,2026-06-26T11:02:45Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362579798,https://pyrus.com/t#id362579798,2026-06-24T08:33:42Z,2026-06-26T11:02:52Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362462097,https://pyrus.com/t#id362462097,2026-06-23T13:43:51Z,2026-06-23T20:18:25Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362437740,https://pyrus.com/t#id362437740,2026-06-23T11:52:59Z,2026-06-23T19:54:08Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362263198,https://pyrus.com/t#id362263198,2026-06-22T12:31:52Z,2026-06-22T16:58:57Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362208221,https://pyrus.com/t#id362208221,2026-06-22T08:23:31Z,2026-06-22T13:17:19Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362130848,https://pyrus.com/t#id362130848,2026-06-21T17:06:25Z,2026-06-21T17:27:25Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362116660,https://pyrus.com/t#id362116660,2026-06-21T15:42:46Z,2026-06-21T16:11:45Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362075706,https://pyrus.com/t#id362075706,2026-06-21T11:37:10Z,2026-06-28T08:54:38Z,Открыта,Первая линия (общий),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362074470,https://pyrus.com/t#id362074470,2026-06-21T11:29:35Z,2026-06-21T12:37:33Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362067769,https://pyrus.com/t#id362067769,2026-06-21T10:46:48Z,2026-06-21T12:00:35Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),362052317,https://pyrus.com/t#id362052317,2026-06-21T09:01:31Z,2026-06-21T10:14:29Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),361964501,https://pyrus.com/t#id361964501,2026-06-20T15:00:16Z,2026-06-20T16:24:14Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),361937575,https://pyrus.com/t#id361937575,2026-06-20T12:28:02Z,2026-06-20T13:21:29Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),361922413,https://pyrus.com/t#id361922413,2026-06-20T11:01:58Z,2026-06-20T12:25:58Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),361846797,https://pyrus.com/t#id361846797,2026-06-19T18:38:59Z,2026-06-19T20:01:23Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),361801268,https://pyrus.com/t#id361801268,2026-06-19T14:53:18Z,2026-06-19T20:01:28Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),361608268,https://pyrus.com/t#id361608268,2026-06-18T14:47:30Z,2026-06-18T17:19:40Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),361362158,https://pyrus.com/t#id361362158,2026-06-17T10:47:41Z,2026-06-17T11:47:19Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),361256048,https://pyrus.com/t#id361256048,2026-06-16T18:02:37Z,2026-06-17T12:03:08Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),361242266,https://pyrus.com/t#id361242266,2026-06-16T16:43:01Z,2026-06-17T15:29:56Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),361068213,https://pyrus.com/t#id361068213,2026-06-15T18:40:13Z,2026-06-15T22:46:00Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360969173,https://pyrus.com/t#id360969173,2026-06-15T10:28:55Z,2026-06-15T22:54:50Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360791561,https://pyrus.com/t#id360791561,2026-06-14T11:05:05Z,2026-06-14T12:26:28Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360701783,https://pyrus.com/t#id360701783,2026-06-13T16:43:19Z,2026-06-14T14:10:33Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360689385,https://pyrus.com/t#id360689385,2026-06-13T15:33:22Z,2026-06-14T12:48:57Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360681763,https://pyrus.com/t#id360681763,2026-06-13T14:49:39Z,2026-06-13T15:01:03Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360638332,https://pyrus.com/t#id360638332,2026-06-13T10:29:09Z,2026-06-13T13:28:04Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360565118,https://pyrus.com/t#id360565118,2026-06-12T18:42:00Z,2026-06-12T19:05:40Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360549988,https://pyrus.com/t#id360549988,2026-06-12T17:14:55Z,2026-06-12T17:20:20Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360525504,https://pyrus.com/t#id360525504,2026-06-12T15:12:28Z,2026-06-12T16:05:16Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360524580,https://pyrus.com/t#id360524580,2026-06-12T15:07:51Z,2026-06-12T16:00:25Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360481600,https://pyrus.com/t#id360481600,2026-06-12T11:30:21Z,2026-06-12T13:04:02Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360462383,https://pyrus.com/t#id360462383,2026-06-12T09:44:23Z,2026-06-12T12:06:25Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360425510,https://pyrus.com/t#id360425510,2026-06-12T05:24:26Z,2026-06-12T11:16:08Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360379735,https://pyrus.com/t#id360379735,2026-06-11T18:02:00Z,2026-06-12T00:09:59Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360341465,https://pyrus.com/t#id360341465,2026-06-11T14:56:42Z,2026-06-12T00:09:09Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360334121,https://pyrus.com/t#id360334121,2026-06-11T14:21:11Z,2026-06-12T00:09:34Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360214977,https://pyrus.com/t#id360214977,2026-06-11T07:21:47Z,2026-06-11T08:32:28Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360188212,https://pyrus.com/t#id360188212,2026-06-11T05:17:19Z,2026-06-11T07:26:52Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360129103,https://pyrus.com/t#id360129103,2026-06-10T16:45:17Z,2026-06-10T20:54:08Z,Закрыта,Первая линия (бот),"Привет! Дубль обращения https://pyrus.com/t#id360127699
Ответ дали https://pyrus.com/t#id360127285"
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360127699,https://pyrus.com/t#id360127699,2026-06-10T16:37:20Z,2026-06-10T20:55:37Z,Закрыта,Первая линия (бот),"Привет! Проверили логи. Видим, что клиент сформировал ссылку и перешёл по ней на одном и том же устройстве, но используя разные номера. Антифрод ограничивает такую возможность, пригласить самого себя,"
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360109974,https://pyrus.com/t#id360109974,2026-06-10T15:04:21Z,2026-06-10T16:35:46Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360072609,https://pyrus.com/t#id360072609,2026-06-10T12:07:06Z,2026-06-10T20:55:56Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360062448,https://pyrus.com/t#id360062448,2026-06-10T11:25:12Z,2026-06-10T12:21:53Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360061165,https://pyrus.com/t#id360061165,2026-06-10T11:21:31Z,2026-06-10T12:33:58Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),360026038,https://pyrus.com/t#id360026038,2026-06-10T08:59:40Z,2026-06-10T10:23:42Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),359987358,https://pyrus.com/t#id359987358,2026-06-10T06:10:05Z,2026-06-10T06:42:11Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),359892698,https://pyrus.com/t#id359892698,2026-06-09T14:07:29Z,2026-06-09T17:49:20Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),359833487,https://pyrus.com/t#id359833487,2026-06-09T09:20:54Z,2026-06-10T20:54:28Z,Закрыта,Первая линия (бот),"Привет! Повторный переходотобразился, можете начилить напиток вручную"
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),359477447,https://pyrus.com/t#id359477447,2026-06-07T12:02:18Z,2026-06-07T14:58:15Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),359397924,https://pyrus.com/t#id359397924,2026-06-06T18:39:34Z,2026-06-06T20:23:14Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),359393537,https://pyrus.com/t#id359393537,2026-06-06T18:08:50Z,2026-06-06T20:58:38Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),359377550,https://pyrus.com/t#id359377550,2026-06-06T16:28:06Z,2026-06-06T20:58:22Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),359339014,https://pyrus.com/t#id359339014,2026-06-06T12:44:34Z,2026-06-06T15:21:38Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),359309892,https://pyrus.com/t#id359309892,2026-06-06T09:44:10Z,2026-06-06T11:31:02Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),359286853,https://pyrus.com/t#id359286853,2026-06-06T06:46:26Z,2026-06-06T07:58:57Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),359235458,https://pyrus.com/t#id359235458,2026-06-05T17:55:21Z,2026-06-05T18:44:45Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),359185923,https://pyrus.com/t#id359185923,2026-06-05T13:58:52Z,2026-06-05T16:48:34Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),358940579,https://pyrus.com/t#id358940579,2026-06-04T10:24:49Z,2026-06-04T11:13:31Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),358801973,https://pyrus.com/t#id358801973,2026-06-03T14:49:10Z,2026-06-03T15:16:20Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),358792851,https://pyrus.com/t#id358792851,2026-06-03T14:04:52Z,2026-06-03T14:34:45Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),358744961,https://pyrus.com/t#id358744961,2026-06-03T10:19:12Z,2026-06-03T10:28:24Z,Закрыта,Первая линия (бот),
Тикет,Акции и скидки,Drinkit → Маркетинг и акции → Реферальная программа Приведи друга (Френдзона),Реферальная программа Приведи друга (Френдзона),358429859,https://pyrus.com/t#id358429859,2026-06-01T16:42:49Z,2026-06-02T18:46:23Z,Закрыта,Первая линия (бот),
